LISTA DE IDS DISPONIBLES EN LA FUENTE
====================================

Teleamazonas.ec  |  (EC - Teleamazonas)
Teleantioquia.co  |  (CO - Teleantioquia)
Telecafe.co  |  (CO - Telecafé)
Telecaribe.co  |  (CO - Telecaribe)
Telecinco.es  |  (ES - Telecinco)
Teledeporte.es  |  (ES - Teledeporte)
Teledeporte.us  |  (US - Teledeporte)
Telediario.ar  |  (AR - Telediario)
Telefe.ar  |  (AR - Telefe)
TelefeCordoba.ar  |  (AR - Telefe Córdoba)
TelefeInternacional.cl  |  (CL - Telefe Internacional)
TelefeInternacional.es  |  (ES - Telefe Internacional)
TelefeInternacionaldeArgentina.ec  |  (EC - Telefe Internacional de Argentina)
TelefeRosario.ar  |  (AR - Telefe Rosario)
TelefeSantaFe.ar  |  (AR - Telefe Santa Fe)
Telefuturo.pe  |  (PE - Telefuturo)
Telehit.ar  |  (AR - Telehit)
Telehit.co  |  (CO - Telehit)
Telehit.mx  |  (MX - Telehit)
Telehit.pe  |  (PE - Telehit)
Telemadrid.es  |  (ES - Telemadrid)
Telemax.ar  |  (AR - Telemax)
Telemedellin.co  |  (CO - Telemedellín)
TelemicroInternacional.us  |  (US - Telemicro Internacional)
Telemundo.co  |  (CO - Telemundo)
Telemundo.mx  |  (MX - Telemundo)
Telemundo.pe  |  (PE - Telemundo)
Telemundo.pr  |  (PR - Telemundo PR)
Telemundo.us  |  (US - Telemundo East)
Telemundo.ve  |  (VE - Telemundo)
TelemundoAlDia.peacocktv  |  (PEACOCKTV - Telemundo Al Dia)
TelemundoInternacional.ar  |  (AR - Telemundo Internacional)
TelemundoInternacional.ec  |  (EC - Telemundo Internacional)
TelemundoInternacional.us  |  (US - Telemundo Internacional)
TelemundoKAJA.us  |  (US - Telemundo KAJA Corpus Christi TX)
TelemundoKASA.us  |  (US - Telemundo KASA Santa Fe NM)
TelemundoKBLR.us  |  (US - Telemundo KBLR PARADISE LAS VEGAS NV)
TelemundoKBWF.us  |  (US - Telemundo KBWF Sioux City NE)
TelemundoKCOY.us  |  (US - Telemundo KCOY Santa Maria San Luis Obispo CA)
TelemundoKCSO.us  |  (US - Telemundo KCSO Sacramento CA)
TelemundoKDEN.us  |  (US - Telemundo KDEN Denver CO)
TelemundoKECYDT4.us  |  (US - Telemundo Yuma AZ)
TelemundoKFBILD2.us  |  (US - Telemundo KFBI-LD2 Medford OR)
TelemundoKFDY.us  |  (US - Telemundo KFDY Lincoln Superior NE)
TelemundoKFFXDT2.us  |  (US - Telemundo KFFX-DT2 Portland OR)
TelemundoKGKC.us  |  (US - Telemundo KGKC Kansas City MO)
TelemundoKGLA.us  |  (US - Telemundo KGLA NOLA New Orleans LA)
TelemundoKHRR.us  |  (US - Telemundo KHRR Tucson AZ)
TelemundoKIFIDT5.us  |  (US - Telemundo KIFIDT5 Idaho Falls-Pocatello ID)
TelemundoKMUV.us  |  (US - Telemundo KMUV Salinas Monterey CA)
TelemundoKNSO.us  |  (US - Telemundo KNSO Fresno CA)
TelemundoKNVNDT2.us  |  (US - Telemundo KNVN-DT2 Chico CA)
TelemundoKOHA.us  |  (US - Telemundo KOHA Omaha NE)
TelemundoKQRE.us  |  (US - Telemundo KQRE Bend OR)
TelemundoKSTS.us  |  (US - Telemundo KSTS San Francisco Oakland San Jose CA)
TelemundoKTAZ.us  |  (US - Telemundo KTAZ Phoenix AZ)
TelemundoKTDO.us  |  (US - Telemundo KTDO Las Cruces NM)
TelemundoKTLM.us  |  (US - Telemundo KTLM McAllen Harlingen Brownsville Weslaco TX)
TelemundoKTLO.us  |  (US - Telemundo KTLO Colorado Springs CO)
TelemundoKTMD.us  |  (US - Telemundo KTMD HOUSTON GALVESTON TX)
TelemundoKTMW.us  |  (US - Telemundo KTMW Salt Lake City Utah)
TelemundoKTUZ.us  |  (US - Telemundo KTUZ Oklahoma City OK)
TelemundoKUAN.us  |  (US - Telemundo KUAN San Diego CA)
TelemundoKUTU.us  |  (US - Telemundo KUTU Tulsa OK)
TelemundoKVDA.us  |  (US - Telemundo KVDA SAN ANTONIO TX)
TelemundoKVEA.us  |  (US - Telemundo KVEA Los Angeles CA)
TelemundoKXTQ.us  |  (US - Telemundo KXTQ LUBBOCK TX)
TelemundoKXTX.us  |  (US - Telemundo KXTX Dallas FORT WORTH TX)
TelemundoNoticiasTexas.pluto  |  (PLUTO - Telemundo Noticias Texas)
TelemundoTwo.pr  |  (PR - Telemundo Two WKAQ-DT2)
TelemundoWDMR.us  |  (US - Telemundo WDMR New Haven Hartford CT)
TelemundoWDMR.us  |  (US - Telemundo WDMR New Haven Hartford CT)
TelemundoWKTB.us  |  (US - Telemundo WKTB Atlanta Norcross GA)
TelemundoWNEU.us  |  (US - Telemundo WNEU Boston MA)
TelemundoWNEU.us  |  (US - Telemundo WNEU Boston MA)
TelemundoWNJU.us  |  (US - Telemundo WNJU NJ NYC NY)
TelemundoWRIW.us  |  (US - Telemundo WRIW WYCN Providence RI)
TelemundoWRMD.us  |  (US - Telemundo WRMD Tampa FL)
TelemundoWSCV.us  |  (US - Telemundo WSCV Miami Fort Lauderdale FL)
TelemundoWSNS.us  |  (US - Telemundo WSNS Chicago IL)
TelemundoWTMO.us  |  (US - Telemundo WTMO Orlando FL)
TelemundoWWDT.us  |  (US - Telemundo WWDT Fort Myers Naples FL)
TelemundoWWSI.us  |  (US - Telemundo WWSI MOUNT LAUREL  NJ)
TelemundoWWSI.us  |  (US - Telemundo WWSI MOUNT LAUREL  NJ)
TelemundoWZDC.us  |  (US - Telemundo WZDC Washington DC)
TelemundoWZTD.us  |  (US - Telemundo WZTD Richmond VA)
TelemundoWest.us  |  (US - Telemundo West)
Telemundotelenovelasclásicas.pluto  |  (PLUTO - Telemundo telenovelas clásicas)
Telenostalgia.co  |  (CO - Telenostalgia)
Telenostalgia.pe  |  (PE - Telenostalgia)
Telepacifico.co  |  (CO - Telepacifico)
Telesur.es  |  (ES - Telesur)
Telesur.pe  |  (PE - Telesur)
Teletrak.cl  |  (CL - Teletrak)
Teletubbies.us  |  (US - Teletubbies)
Teleuniverso.us  |  (US - Teleuniverso)
Televen.pe  |  (PE - Televen)
TelevicentroEcuador.ec  |  (EC - Televicentro Ecuador)
TelevisionNacionalDeChile.ch  |  (CH - Televisión Nacional de Chile)
TelevisionPublica.ar  |  (AR - Televisión Pública)
TempleOwls.ncaab  |  (NCAAB - Temple Owls)
TempleOwls.ncaabb  |  (NCAABB - Temple Owls)
TempleOwls.ncaaf  |  (NCAAF - Temple Owls)
TempleOwls.ncaasb  |  (NCAASB - Temple Owls)
Ten.es  |  (ES - Ten)
TennesseeLadyVolunteers.ncaaw  |  (NCAAW - Tennessee Lady Volunteers)
TennesseeStateTigers.ncaaf  |  (NCAAF - Tennessee State Tigers)
TennesseeTechGoldenEagles.ncaaf  |  (NCAAF - Tennessee Tech Golden Eagles)
TennesseeTitans.nfl  |  (NFL - Tennessee Titans)
TennesseeVolunteers.ncaab  |  (NCAAB - Tennessee Volunteers)
TennesseeVolunteers.ncaabb  |  (NCAABB - Tennessee Volunteers)
TennesseeVolunteers.ncaaf  |  (NCAAF - Tennessee Volunteers)
TennesseeVolunteers.ncaasb  |  (NCAASB - Tennessee Volunteers)
TennisChannel.us  |  (US - TENNIS CHANNEL)
TennisChannelPlus1.us  |  (US - Tennis Channel Plus 1)
TennisChannelPlus10.us  |  (US - Tennis Channel Plus 10)
TennisChannelPlus11.us  |  (US - Tennis Channel Plus 11)
TennisChannelPlus2.us  |  (US - Tennis Channel Plus 2)
TennisChannelPlus3.us  |  (US - Tennis Channel Plus 3)
TennisChannelPlus4.us  |  (US - Tennis Channel Plus 4)
TennisChannelPlus5.us  |  (US - Tennis Channel Plus 5)
TennisChannelPlus6.us  |  (US - Tennis Channel Plus 6)
TennisChannelPlus7.us  |  (US - Tennis Channel Plus 7)
TennisChannelPlus8.us  |  (US - Tennis Channel Plus 8)
TennisChannelPlus9.us  |  (US - Tennis Channel Plus 9)
TennisTV247.us  |  (US - Tennis TV 24/7)
TexasA&MAggies.ncaab  |  (NCAAB - Texas A&M Aggies)
TexasA&MAggies.ncaaw  |  (NCAAW - Texas A&M Aggies)
TexasA&amp;MAggies.ncaab  |  (NCAAB - Texas A&amp;M Aggies)
TexasAAndMAggies.ncaasb  |  (NCAASB - Texas A&M Aggies)
TexasAandMAggies.ncaabb  |  (NCAABB - Texas A&amp;M Aggies)
TexasAandMAggies.ncaaf  |  (NCAAF - Texas A&amp;M Aggies)
TexasAandMAggies.ncaasb  |  (NCAASB - Texas A&amp;M Aggies)
TexasLonghorns.ncaab  |  (NCAAB - Texas Longhorns)
TexasLonghorns.ncaabb  |  (NCAABB - Texas Longhorns)
TexasLonghorns.ncaaf  |  (NCAAF - Texas Longhorns)
TexasLonghorns.ncaasb  |  (NCAASB - Texas Longhorns)
TexasLonghorns.ncaaw  |  (NCAAW - Texas Longhorns)
TexasRangers.mlb  |  (MLB - Texas Rangers)
TexasSouthernTigers.ncaaf  |  (NCAAF - Texas Southern Tigers)
TexasStars.ahl  |  (AHL - Texas Stars)
TexasStateBobcats.ncaaf  |  (NCAAF - Texas State Bobcats)
TexasTechLadyRaiders.ncaaw  |  (NCAAW - Texas Tech Lady Raiders)
TexasTechRedRaiders.ncaab  |  (NCAAB - Texas Tech Red Raiders)
TexasTechRedRaiders.ncaabb  |  (NCAABB - Texas Tech Red Raiders)
TexasTechRedRaiders.ncaaf  |  (NCAAF - Texas Tech Red Raiders)
TexasTechRedRaiders.ncaasb  |  (NCAASB - Texas Tech Red Raiders)
That70sShow.us  |  (US - That 70s Show)
ThatsSo90s.us  |  (US - That's So '90s)
The10sSpot.sxm  |  (SXM - The 10s Spot)
The365.us  |  (US - The 365)
TheAddamsFamily.pluto  |  (PLUTO - The Addams Family)
TheAllNew1077and1047TheWolf.us  |  (US - The All New 107.7 and 104.7 The Wolf)
TheAmazingRace.pluto  |  (PLUTO - The Amazing Race)
TheAndyGriffithShow.pluto  |  (PLUTO - The Andy Griffith Show)
TheArchive.us  |  (US - The Archive)
TheAsylumMovieChannel.us  |  (US - The Asylum Movie Channel)
TheAtlantaChannel.us  |  (US - The Atlanta Channel)
TheBETQLNetwork.us  |  (US - The BETQL Network)
TheBeatlesChannel.sxm  |  (SXM - The Beatles Channel)
TheBet1430.us  |  (US - The Bet 1430)
TheBetAtlanta.us  |  (US - The Bet Atlanta)
TheBetBaltimore.us  |  (US - The Bet Baltimore)
TheBetBuffalo.us  |  (US - The Bet Buffalo)
TheBetChicago.us  |  (US - The Bet Chicago)
TheBetCleveland.us  |  (US - The Bet Cleveland)
TheBetDallas.us  |  (US - The Bet Dallas)
TheBetDetroit.us  |  (US - The Bet Detroit)
TheBetGreensboro.us  |  (US - The Bet Greensboro)
TheBetHouston.us  |  (US - The Bet Houston)
TheBetKC.us  |  (US - The Bet KC)
TheBetLA.us  |  (US - The Bet L.A.)
TheBetLasVegas.us  |  (US - The Bet Las Vegas)
TheBetMemphis.us  |  (US - The Bet Memphis)
TheBetMiami.us  |  (US - The Bet Miami)
TheBetNEPA.us  |  (US - The Bet NEPA)
TheBetNewOrleans.us  |  (US - The Bet New Orleans)
TheBetOrlando.us  |  (US - The Bet Orlando)
TheBetPhiladelphia.us  |  (US - The Bet Philadelphia)
TheBetPhoenix.us  |  (US - The Bet Phoenix)
TheBetPittsburgh.us  |  (US - The Bet Pittsburgh)
TheBetSanDiego.us  |  (US - The Bet San Diego)
TheBetSouthCarolina.us  |  (US - The Bet South Carolina)
TheBetVirginia.us  |  (US - The Bet Virginia)
TheBetWashington.us  |  (US - The Bet Washington)
TheBigDish.us  |  (US - The Big Dish)
TheBillyGrahamChannel.sxm  |  (SXM - The Billy Graham Channel)
TheBlend.sxm  |  (SXM - The Blend)
TheBlock963-1045-1077.us  |  (US - The Block 96.3 - 104.5 - 107.7)
TheBobRossChannel.pluto  |  (PLUTO - The Bob Ross Channel)
TheBobRossChannel.us  |  (US - The Bob Ross Channel)
TheBridge.sxm  |  (SXM - The Bridge)
TheCatholicChannel.sxm  |  (SXM - The Catholic Channel)
TheChallenge.paramount+  |  (PARAMOUNT+ - The Challenge)
TheChallenge.pluto  |  (PLUTO - The Challenge)
TheChallenge.us  |  (US - The Challenge)
TheCoffeeHouse.sxm  |  (SXM - The Coffee House)
TheCountryNetwork.us  |  (US - The Country Network)
TheCowboyChannel.us  |  (US - COWBOY CHANNEL)
TheCowgirlChannel.us  |  (US - The Cowgirl Channel)
TheDesignNetwork.us  |  (US - The Design Network)
TheDiscoveryChannelLatinAmerica.ec  |  (EC - The Discovery Channel Latin America)
TheFamilyChannel.us  |  (US - The Family Channel)
TheFanRochester.us  |  (US - The Fan Rochester)
TheFanUpstate.us  |  (US - The Fan Upstate)
TheFilipinoChannel.us  |  (US - The Filipino Channel)
TheFilmDetective.us  |  (US - The Film Detective)
TheFirst.pluto  |  (PLUTO - The First)
TheFirst.us  |  (US - The First)
TheFloridaChannel.us  |  (US - The Florida Channel)
TheFlow.sxm  |  (SXM - The Flow)
TheGoodWife.pluto  |  (PLUTO - The Good Wife)
TheGrio.us  |  (US - The Grio)
TheGroove.sxm  |  (SXM - The Groove)
TheHeat.sxm  |  (SXM - The Heat)
TheHighway.sxm  |  (SXM - The Highway)
TheHistoryChannelAndes.ec  |  (EC - The History Channel Andes)
TheIndigiverse.sxm  |  (SXM - The Indigiverse)
TheJackHannaChannel.pluto  |  (PLUTO - The Jack Hanna Channel)
TheJamieOliverChannel.pluto  |  (PLUTO - The Jamie Oliver Channel)
TheJeffLewisChannel.sxm  |  (SXM - The Jeff Lewis Channel)
TheJudgeJudyChannel.pluto  |  (PLUTO - The Judge Judy Channel)
TheLoft.sxm  |  (SXM - The Loft)
TheLoneRanger.pluto  |  (PLUTO - The Lone Ranger)
TheLoveBoat.pluto  |  (PLUTO - The Love Boat)
TheMegynKellyChannel.sxm  |  (SXM - The Megyn Kelly Channel)
TheMessage.sxm  |  (SXM - The Message)
TheMovieChannel.us  |  (US - THE MOVIE CHANNEL)
TheMovieChannelExtra.us  |  (US - THE MOVIE CHANNEL XTRA)
TheMovieChannelExtraWest.us  |  (US - The Movie Channel Extra West)
TheMovieChannelWest.us  |  (US - The Movie Channel West)
TheNEW965.us  |  (US - The NEW 96.5)
TheNFLNetwork.mx  |  (MX - The NFL Network)
TheNest.us  |  (US - The Nest)
TheNew941TheSound.us  |  (US - The New 94.1 The Sound)
TheNewDetectives.pluto  |  (PLUTO - The New Detectives)
TheOhioChannel.us  |  (US - The Ohio Channel)
ThePetCollective.pluto  |  (PLUTO - The Pet Collective)
ThePetCollective.us  |  (US - The Pet Collective)
ThePriceIsRight.pluto  |  (PLUTO - The Price Is Right)
ThePriceIsRight_TheBarkerEra.pluto  |  (PLUTO - The Price Is Right: The Barker Era)
ThePulse.sxm  |  (SXM - The Pulse)
TheRifleman.pluto  |  (PLUTO - The Rifleman)
TheRock!.us  |  (US - The Rock!)
TheRottenTomatoesChannel.us  |  (US - The Rotten Tomatoes Channel)
TheSpectrum.sxm  |  (SXM - The Spectrum)
TheSpotArizona58KWBA.us  |  (US - The Spot – Arizona 58 KWBA Tucson AZ)
TheStandUpChannel.us  |  (US - The Stand-Up Channel)
TheT.us  |  (US - The T)
TheTeam980.us  |  (US - The Team 980)
TheTragicallyHipRadio.sxm  |  (SXM - The Tragically Hip Radio)
TheTravelChannelPacific.us  |  (US - TRAVEL WEST)
TheUTooWCIUDT2.us  |  (US - The U Too WCIU-DT2 Chicago IL)
TheUWCIU.us  |  (US - The U WCIU Chicago IL)
TheVerge.sxm  |  (SXM - The Verge)
TheVillage.sxm  |  (SXM - The Village)
TheWWAX.us  |  (US - The Wax WWAX New Haven Hartford CT)
TheWalkingDeadUniverse.pluto  |  (PLUTO - The Walking Dead Universe)
TheWalkingDeadUniverse.us  |  (US - The Walking Dead Universe)
TheWalkingDeadenespanol.pluto  |  (PLUTO - The Walking Dead en español)
TheWeatherChannel.us  |  (US - WEATHER CHANNEL)
TheWeatherChannelEnEspanol.pluto  |  (PLUTO - The Weather Channel En Español)
TheWildWildWest.pluto  |  (PLUTO - The Wild Wild West)
TheWordNetwork.us  |  (US - The Word Network)
The_MWMLW.us  |  (US - The_M WMLW Milwaukee WI)
ThisOldHouse.peacocktv  |  (PEACOCKTV - This Old House)
ThisOldHouse.pluto  |  (PLUTO - This Old House)
ThisOldHouse.us  |  (US - This Old House)
ThisOldHouseMakersChannel.pluto  |  (PLUTO - This Old House Makers Channel)
ThisTVKTRKDT3.us  |  (US - ThisTV KTRK-DT3 HOUSTON TX)
ThisTVWBXZD12.us  |  (US - ThisTV 56.12 Buffalo NY)
ThreesCompany.pluto  |  (PLUTO - Three's Company)
ThrowbackTVWBXZLD4.us  |  (US - ThrowbackTV 56.4 Buffalo NY)
TierraMiaTV.ar  |  (AR - Tierra Mía TV)
TigoMusic.co  |  (CO - Tigo Music)
TikTokRadio.us  |  (US - TikTok Radio)
TinyHouseNation.pluto  |  (PLUTO - Tiny House Nation)
TinyHouseNation.us  |  (US - Tiny House Nation)
Today's1019.us  |  (US - Today's 101.9)
TodoNoticias.us  |  (US - Todo Noticias)
TokuSHOUTsu.pluto  |  (PLUTO - TokuSHOUTsu)
ToledoRockets.ncaaf  |  (NCAAF - Toledo Rockets)
ToledoWalleye.echl  |  (ECHL - Toledo Walleye)
TomPettyRadio.sxm  |  (SXM - Tom Petty Radio)
TomPettysBuriedTreasure.sxm  |  (SXM - Tom Petty's Buried Treasure)
ToonGoggles.us  |  (US - Toon Goggles)
ToonamiAftermath.us  |  (US - Toonami Aftermath)
Tooncast.ar  |  (AR - Tooncast)
Tooncast.cl  |  (CL - Tooncast)
Tooncast.co  |  (CO - Tooncast)
Tooncast.mx  |  (MX - Tooncast)
TopChefVault.pluto  |  (PLUTO - Top Chef Vault)
TopGear.peacocktv  |  (PEACOCKTV - Top Gear)
TopGear.pluto  |  (PLUTO - Top Gear)
TopRankClassics.pluto  |  (PLUTO - Top Rank Classics)
TopoftheCountryRadio.sxm  |  (SXM - Top of the Country Radio)
TorontoBlueJays.mlb  |  (MLB - Toronto Blue Jays)
TorontoFC.mls  |  (MLS - Toronto FC)
TorontoMapleLeafs.nhl  |  (NHL - Toronto Maple Leafs)
TorontoMarlies.ahl  |  (AHL - Toronto Marlies)
TorontoRaptors.nba  |  (NBA - Toronto Raptors)
TorontoTempo.wnba  |  (WNBA - Toronto Tempo)
Toros.es  |  (ES - Toros)
Tosh.0.pluto  |  (0 - Tosh.0)
TotalCrime.us  |  (US - Total Crime)
TotallyTeen.pluto  |  (PLUTO - Totally Teen)
ToughJobs.pluto  |  (PLUTO - Tough Jobs)
TowsonTigers.ncaab  |  (NCAAB - Towson Tigers)
TransformersTV.pluto  |  (PLUTO - Transformers TV)
TransworldSkateboarding.us  |  (US - Transworld Skateboarding)
Travel+Adventure.us  |  (US - Travel + Adventure)
TravelChannel.us  |  (US - Travel Channel)
TrendyChannel.co  |  (CO - Trendy Channel)
TritonPoker.pluto  |  (PLUTO - Triton Poker)
TritonPoker.us  |  (US - Triton Poker)
Triumph.sxm  |  (SXM - Triumph)
TroyTrojans.ncaaf  |  (NCAAF - Troy Trojans)
TroyTrojans.ncabb  |  (NCABB - Troy Trojans)
TruTV.ar  |  (AR - TruTV)
TruTV.cl  |  (CL - TruTV)
TruTV.co  |  (CO - TruTV)
TruTV.pe  |  (PE - TruTV)
TrueCrimeNetKHOUDT3.us  |  (US - TrueCrimeNet True Crime Network KHOU-DT3 HOUSTON TX)
TrueCrimeNetwork.us  |  (US - True Crime Network)
TrueCrimeNow.us  |  (US - True Crime Now)
TrueHistoryChannel.us  |  (US - True History Channel)
TrueKGMBDT5.us  |  (US - True Crime Network Honolulu HI)
TrueRealWPXJDT6.us  |  (US - TrueReal WPXJ-DT6 Buffalo NY)
TucsonRoadrunners.ahl  |  (AHL - Tucson Roadrunners)
TulaneGreenWave.ncaab  |  (NCAAB - Tulane Green Wave)
TulaneGreenWave.ncaabb  |  (NCAABB - Tulane Green Wave)
TulaneGreenWave.ncaaf  |  (NCAAF - Tulane Green Wave)
TulaneGreenWave.ncaasb  |  (NCAASB - Tulane Green Wave)
TulsaGoldenHurricane.ncaab  |  (NCAAB - Tulsa Golden Hurricane)
TulsaGoldenHurricane.ncaabb  |  (NCAABB - Tulsa Golden Hurricane)
TulsaGoldenHurricane.ncaaf  |  (NCAAF - Tulsa Golden Hurricane)
TulsaGoldenHurricane.ncaasb  |  (NCAASB - Tulsa Golden Hurricane)
TurismoVisionArgentina.ar  |  (AR - Turismo Visión Argentina)
TvAgro.co  |  (CO - Tv Agro)
TvAgro.pe  |  (PE - Tv Agro)
Twist.us  |  (US - Twist)
TyCSports.ar  |  (AR - TyC Sports)
TyCSports.cl  |  (CL - TyC Sports)
TyCSports.co  |  (CO - TyC Sports)
TyCSports.ec  |  (EC - TyC Sports)
TyCSports.pe  |  (PE - TyC Sports)
TyCSports2.ar  |  (AR - TyC Sports 2)
TyCSportsInt.us  |  (US - TyC Sports International)
U2X-Radio.sxm  |  (SXM - U2 X-Radio)
UABBlazers.ncaab  |  (NCAAB - UAB Blazers)
UABBlazers.ncaabb  |  (NCAABB - UAB Blazers)
UABBlazers.ncaaf  |  (NCAAF - UAB Blazers)
UABBlazers.ncaasb  |  (NCAASB - UAB Blazers)
UCFKnights.ncaab  |  (NCAAB - UCF Knights)
UCFKnights.ncaabb  |  (NCAABB - UCF Knights)
UCFKnights.ncaaf  |  (NCAAF - UCF Knights)
UCFKnights.ncaasb  |  (NCAASB - UCF Knights)
UCFKnights.ncaaw  |  (NCAAW - UCF Knights)
UCLABruins.ncaab  |  (NCAAB - UCLA Bruins)
UCLABruins.ncaabb  |  (NCAABB - UCLA Bruins)
UCLABruins.ncaaf  |  (NCAAF - UCLA Bruins)
UCLABruins.ncaasb  |  (NCAASB - UCLA Bruins)
UCLABruins.ncaaw  |  (NCAAW - UCLA Bruins)
UCVTV.cl  |  (CL - UCV TV)
UConnHuskies.ncaab  |  (NCAAB - UConn Huskies)
UConnHuskies.ncaabb  |  (NCAABB - UConn Huskies)
UConnHuskies.ncaaf  |  (NCAAF - UConn Huskies)
UConnHuskies.ncaasb  |  (NCAASB - UConn Huskies)
UDAlmería.LaLiga  |  (LALIGA - UD Almería)
UEFAChampionsLeague.paramount+  |  (PARAMOUNT+ - UEFA Champions League)
UEFAChampionsLeague.pluto  |  (PLUTO - UEFA Champions League)
UEFAEuropaConferenceLeague.paramount+  |  (PARAMOUNT+ - UEFA Europa Conference League)
UEFAEuropaLeague.paramount+  |  (PARAMOUNT+ - UEFA Europa League)
UFC01.art  |  (ART - UFC 01)
UFC01.us  |  (US - UFC 01)
UFC02.art  |  (ART - UFC 02)
UFC02.us  |  (US - UFC 02)
UFC03.art  |  (ART - UFC 03)
UFC03.us  |  (US - UFC 03)
UFC04.art  |  (ART - UFC 04)
UFC04.us  |  (US - UFC 04)
UFC05.art  |  (ART - UFC 05)
UFC05.us  |  (US - UFC 05)
UFC06.art  |  (ART - UFC 06)
UFC06.us  |  (US - UFC 06)
UFC07.art  |  (ART - UFC 07)
UFC07.us  |  (US - UFC 07)
UFC08.art  |  (ART - UFC 08)
UFC08.us  |  (US - UFC 08)
UFC09.art  |  (ART - UFC 09)
UFC09.us  |  (US - UFC 09)
UFC1.UFC  |  (UFC - UFC 01 HD)
UFC10.art  |  (ART - UFC 10)
UFC10.us  |  (US - UFC 10)
UFC11.art  |  (ART - UFC 11)
UFC12.art  |  (ART - UFC 12)
UFC13.art  |  (ART - UFC 13)
UFC14.art  |  (ART - UFC 14)
UFC15.art  |  (ART - UFC 15)
UFC2.UFC  |  (UFC - UFC 02 HD)
UFC24_7.us  |  (US - UFC 24/7)
UFC3.UFC  |  (UFC - UFC 03 HD)
UFC4.UFC  |  (UFC - UFC 04 HD)
UFC5.UFC  |  (UFC - UFC 05 HD)
UFCNetwork.co  |  (CO - UFC Network)
UICFlames.ncaab  |  (NCAAB - UIC Flames)
UICFlames.ncaabb  |  (NCAABB - UIC Flames)
UICFlames.ncaasb  |  (NCAASB - UIC Flames)
UKEurosport1.uk  |  (UK - UK Eurosport 1)
UKEurosport2.uk  |  (UK - UK Eurosport 2)
UKWETADT2.us  |  (US - UK WETA-DT2 Washington DC)
UK_Dazn001.v  |  (V - (UK) Dazn 001)
UK_Dazn002.v  |  (V - (UK) Dazn 002)
UK_Dazn003.v  |  (V - (UK) Dazn 003)
UK_Dazn004.v  |  (V - (UK) Dazn 004)
UK_Dazn005.v  |  (V - (UK) Dazn 005)
UK_Dazn006.v  |  (V - (UK) Dazn 006)
UK_Dazn007.v  |  (V - (UK) Dazn 007)
UK_Dazn008.v  |  (V - (UK) Dazn 008)
UK_Dazn009.v  |  (V - (UK) Dazn 009)
UK_Dazn010.v  |  (V - (UK) Dazn 010)
UK_Dazn011.v  |  (V - (UK) Dazn 011)
UK_Dazn012.v  |  (V - (UK) Dazn 012)
UK_Dazn013.v  |  (V - (UK) Dazn 013)
UK_Dazn014.v  |  (V - (UK) Dazn 014)
UK_Dazn015.v  |  (V - (UK) Dazn 015)
UK_Dazn016.v  |  (V - (UK) Dazn 016)
UK_Dazn017.v  |  (V - (UK) Dazn 017)
UK_Dazn018.v  |  (V - (UK) Dazn 018)
UK_Dazn019.v  |  (V - (UK) Dazn 019)
UK_Dazn020.v  |  (V - (UK) Dazn 020)
UK_Dazn021.v  |  (V - (UK) Dazn 021)
UK_Dazn022.v  |  (V - (UK) Dazn 022)
UK_Dazn023.v  |  (V - (UK) Dazn 023)
UK_Dazn024.v  |  (V - (UK) Dazn 024)
UK_Dazn025.v  |  (V - (UK) Dazn 025)
UK_Dazn026.v  |  (V - (UK) Dazn 026)
UK_Dazn027.v  |  (V - (UK) Dazn 027)
UK_Dazn028.v  |  (V - (UK) Dazn 028)
UK_Dazn029.v  |  (V - (UK) Dazn 029)
UK_Dazn030.v  |  (V - (UK) Dazn 030)
UK_Dazn031.v  |  (V - (UK) Dazn 031)
UK_Dazn032.v  |  (V - (UK) Dazn 032)
UK_Dazn033.v  |  (V - (UK) Dazn 033)
UK_Dazn034.v  |  (V - (UK) Dazn 034)
UK_Dazn035.v  |  (V - (UK) Dazn 035)
UK_Dazn036.v  |  (V - (UK) Dazn 036)
UK_Dazn037.v  |  (V - (UK) Dazn 037)
UK_Dazn038.v  |  (V - (UK) Dazn 038)
UK_Dazn039.v  |  (V - (UK) Dazn 039)
UK_Dazn040.v  |  (V - (UK) Dazn 040)
UK_Dazn041.v  |  (V - (UK) Dazn 041)
UK_Dazn042.v  |  (V - (UK) Dazn 042)
UK_Dazn043.v  |  (V - (UK) Dazn 043)
UK_Dazn044.v  |  (V - (UK) Dazn 044)
UK_Dazn045.v  |  (V - (UK) Dazn 045)
UK_Dazn046.v  |  (V - (UK) Dazn 046)
UK_Dazn047.v  |  (V - (UK) Dazn 047)
UK_Dazn048.v  |  (V - (UK) Dazn 048)
UK_Dazn049.v  |  (V - (UK) Dazn 049)
UK_Dazn050.v  |  (V - (UK) Dazn 050)
UK_Dazn051.v  |  (V - (UK) Dazn 051)
UK_Dazn052.v  |  (V - (UK) Dazn 052)
UK_Dazn053.v  |  (V - (UK) Dazn 053)
UK_Dazn054.v  |  (V - (UK) Dazn 054)
UK_Dazn055.v  |  (V - (UK) Dazn 055)
UK_Dazn056.v  |  (V - (UK) Dazn 056)
UK_Dazn057.v  |  (V - (UK) Dazn 057)
UK_Dazn058.v  |  (V - (UK) Dazn 058)
UK_Dazn059.v  |  (V - (UK) Dazn 059)
UK_Dazn060.v  |  (V - (UK) Dazn 060)
UK_Dazn061.v  |  (V - (UK) Dazn 061)
UK_Dazn062.v  |  (V - (UK) Dazn 062)
